abstract,"Abstract As a bio-recalcitrant organic pollutant in paper mill effluent, lignin is generally removed by an advanced oxidation process, such as a TiO2/H2O2 photocatalytic technique under irradiation with ultraviolet light, which only accounts for less than 5% of sunlight. Herein, we reported a TiO2/H2O2-based thermally-assisted photocatalytic process that allows lignin to be efficiently degraded under visible/near-infrared light at an elevated temperature. Adsorption of H2O2 on TiO2 nanoparticles and an increase of temperature facilitate the production and separation of charge carriers under near-infrared and visible light irradiation, accelerate carrier transfer at the TiO2-electrolyte interface and promote the production of hydroxyl radicals. A higher level of H2O2 addition results in an increased degradation rate of lignin, while the optimal temperature for the thermally-assisted photodegradation of lignin is 70°C. A charge carrier excitation and transfer process was proposed for the TiO2/H2O2 thermally-assisted photocatalytic process. This work describes a new method for the photodegradation of organic pollutants, such as residual lignin in paper mill effluent, using wide band gap semiconductors under visible and near-infrared light irradiation."
journal_title,Science China Materials
article_title,Tuning optical properties of MOF-based thin films by changing the ligands of MOFs配体改变法调控MOFs薄膜的光学性质
keyword,"['metal-organic frameworks\xa0', 'thin film\xa0', 'optical property\xa0', 'refractive index\xa0', 'changing of ligand\xa0']"
history,"['2018-03', '2017-11-24', '2017-07-31', '2017-10-18']"
abstract,"Abstract The preparation and development of novel optical thin films are of great importance to functional optical and opto-electric components requiring a low refractive index. In this study, a typical metal-organic framework (MOF), MIL-101(Cr), is selected as the research model. The corresponding MOF nanoparticles are prepared by a hydrothermal method and the optical thin films are successfully prepared by spin-coating. The optical properties of the corresponding MOF thin films are controlled by changing the type of functional groups on the benzene ring of the ligand (terephthalic acid) on MOFs. The functional groups are hydrogen atoms (H), electron donating groups (−NH2, −OH) and electron withdrawing groups (−NO2, −(NO2)2 or F4), respectively. It is found that the effective refractive index (neff) of MOF thin films decreases along with the increasing voids among MOF nanoparticles. In addition, the extinction coefficient (k) increases with the addition of electron donating groups, and decreases with the addition of electron withdrawing groups. Among the MOFs used in this study, the neff of NO2-MIL-101(Cr) containing electron withdrawing groups is as low as ∼1.2, and value of k is particularly low, which suggests its potential application in antireflective devices. In addition, the intrinsic refractive index (ndense) of the dense MOF materials evaluated according to their porosity increases with the number of the functional groups, and the ndense of the two nitro-substituted MOFs is greater than that of the single nitro-substituted one, and the latter is bigger than that of hydroxyl-substituted one, which is close to that of amino-functionalized one. The diversity of ligands in MOFs makes them a promising new generation of optical materials."
journal_title,Science China Materials
article_title,"Recent progress on nanostructured conducting polymers and composites: synthesis, application and future aspects纳米结构导电聚合物及其复合材料的研究进展: 制备, 应用和展望"
keyword,"['conducting polymer\xa0', 'synthesis\xa0', 'composite\xa0', 'nanostructures\xa0', 'electronic devices\xa0']"
history,"['2018-03', '2018-01-30', '2017-11-22', '2018-01-03']"
abstract,"Abstract Conducting polymers (CPs) have been widely investigated due to their extraordinary advantages over the traditional materials, including wide and tunable electrical conductivity, facile production approach, high mechanical stability, light weight, low cost and ease in material processing. Compared with bulk CPs, nanostructured CPs possess higher electrical conductivity, larger surface area, superior electrochemical activity, which make them suitable for various applications. Hybridization of CPs with other nanomaterials has obtained promising functional nanocomposites and achieved improved performance in different areas, such as energy storage, sensors, energy harvesting and protection applications. In this review, recent progress on nanostructured CPs and their composites is summarized from research all over the world in more than 400 references, especially from the last three years. The relevant synthesizing experiences are outlined and abundant application examples are illustrated. The approaches of production of nanostructured CPs are discussed and the efficacy and benefits of newest trends for the preparation of multifunctional nanomaterials/nanocomposites are presented. Mechanism of their electrical conductivity and the ways to tailor their properties are investigated. The remaining challenges in developing better CPs based nanomaterials are also elaborated."
journal_title,Science China Materials
article_title,Spherical periodicity as structural homology of crystalline and amorphous states晶态与非晶态结构的球周期同源性
keyword,"['spherical periodicity order\xa0', 'Friedel oscillation\xa0', 'metallic glasses\xa0', 'cluster-plus-glue-atom model\xa0', 'principal cluster\xa0']"
history,"['2018-03', '2017-12-22', '2017-07-20', '2017-11-17']"
abstract,"Abstract It has been widely accepted that spherical periodicity generally dominates liquid and amorphous structure formation, where atoms tend to gather near spherically periodic shells according to Friedel oscillation. Here we revealed that the same order is just hidden in the atomic global packing modes of the crystalline phases relevant to bulk metallic glasses. Among the nearest-neighbor clusters developed from all the non-equivalent atomic sites in a given phase, there always exists a principal a principal cluster, centered by which the spherical periodicity, both topologically and chemically, is the most distinct. Then the principal clusters plus specific glue atoms just constitute the cluster-plus-glue-atom structural units shared by both metallic glasses and the corresponding crystalline phases. It is further pointed out that the spherical periodicity order represents a common structural homology of crystalline and amorphous states in the medium-range through scrutinizing all binary bulk-glass-relevant phases in Cu-(Zr, Hf), Ni-(Nb, Ta), Al-Ca, and Pd-Si systems."
journal_title,Science China Materials
article_title,Achieving superior low temperature and high strain rate superplasticity in submerged friction stir welded Ti-6AI-4V alloyTi-6A1-4V合金水下搅拌摩擦焊接头的低温与高应变速率超塑性
keyword,"['titanium alloys\xa0', 'friction stir welding\xa0', 'superplasticity\xa0', 'microstructure\xa0']"
history,"['2018-03', '2017-11-30', '2017-08-07', '2017-10-19']"
abstract,"Abstract The superplastic forming of Ti alloy welds has great application prospects in producing integrated components. However, the nugget zone (NZ) of the Ti alloy welds, produced by fusion welding or conventional friction stir welding (FSW), consists of lamellar microstructure, which exhibits either low superplasticity or high superplastic temperautre and low strain rate. As a result, the NZ plays a leading role in hindering the superplastic forming of the whole welds. In this study, submerged friction stir welding (SFSW) was conducted in Ti-6Al-4V alloy for the first time, and a defectfree weld with the NZ consisting of a strip microstructure was obtained. The NZ exhibited a low-temperature superplasticity at 600°C, which was the lowest superplastic temperature ever reported in the Ti alloy welds. Besides, at 800°C, the NZ showed high strain rate (3×10−2 s−1) superplasticity and a largest elongation of 615% at 1×10−3 s−1. Compared to conventional FSW joints, the NZ of SFSW joint exhibited a much lower flow stress and a decrease in optimal superplastic temperature by 100°C. This is mainly attributed to the easy globularization of the strip microstructure, enhancing the ability of grain/phase boundary sliding."
journal_title,Science China Materials
article_title,High-performance of sodium carboxylate-derived materials for electrochemical energy storage高性能羧酸钠盐衍生物作为电化学储能材料
keyword,"['sodium carboxylate\xa0', 'lithium-ion batteries\xa0', 'organic electrode\xa0', 'electrochemical performance\xa0', 'green and sustainable\xa0']"
history,"['2018-02-26', '2017-11-11', '2018-01-05']"
abstract,"Abstract Four types of sustainable sodium carboxylate-derived materials are investigated as novel electrodes with high performance for lithium-ion batteries. Benefiting from the porous morphology provided by their intermolecular interactions, increasing capacity, excellent cycle stability and superior rate performance are observed for the sodium carboxylate- derived materials. The sodium oxalate (SO) electrodes displayed an increasing discharging capacity at a current density of 50 mA g−1 with with maximum values of 242.9 mA h g−1 for SO-631 and 373.9 mA h g−1 for SO-541 during the 100th cycle. In addition, the SO-541, SC-541 (sodium citrate), ST- 541 (sodium tartrate) and SP-541 (sodium pyromellitate) electrode materials displayed high initial capacities of 619.6, 392.3, 403.7 and 278.1 mA h g−1, respectively, with capacity retentions of 179%, 148%, 173% and 108%, respectively, after 200 cycles at 50 mA g−1 with. Even at a high current density of 2,000 mA g−1 with, the capacities remain 157.6, 131.3, 146.6 and 137.0 mA h g−1, respectively. With these superior electrochemical properties, the sodium carboxylate-derived materials could be considered as promising organic electrode materials for large-scale sustainable lithium-ion batteries."
